OSU_RTS.CALC.1101_DWC Time [SNAP],OSU_RTS.CALC.1101_DWC Value [SNAP],OSU_RTS.CALC.1101_DWC Status [SNAP],OSU_RTS.CALC.1101_GPALARM Time [SNAP],OSU_RTS.CALC.1101_GPALARM Value [SNAP],OSU_RTS.CALC.1101_GPALARM Status [SNAP],OSU_RTS.MDBUS_RH.1101_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1101_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1101_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1101_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1101_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1101_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1101_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1101_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1101_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1101_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1101_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1101_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1101_CST Time [SNAP],OSU_RTS.MDBUS_RH.1101_CST Value [SNAP],OSU_RTS.MDBUS_RH.1101_CST Status [SNAP],OSU_RTS.MDBUS_RH.1101_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1101_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1101_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1101_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1101_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1101_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1101_D1L Time [SNAP],OSU_RTS.MDBUS_RH.1101_D1L Value [SNAP],OSU_RTS.MDBUS_RH.1101_D1L Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1101_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1101_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1101_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1101_DWC Time [SNAP],OSU_RTS.MDBUS_RH.1101_DWC Value [SNAP],OSU_RTS.MDBUS_RH.1101_DWC Status [SNAP],OSU_RTS.MDBUS_RH.1101_EC Time [SNAP],OSU_RTS.MDBUS_RH.1101_EC Value [SNAP],OSU_RTS.MDBUS_RH.1101_EC Status [SNAP],OSU_RTS.MDBUS_RH.1101_GBV Time [SNAP],OSU_RTS.MDBUS_RH.1101_GBV Value [SNAP],OSU_RTS.MDBUS_RH.1101_GBV Status [SNAP],OSU_RTS.MDBUS_RH.1101_GCV Time [SNAP],OSU_RTS.MDBUS_RH.1101_GCV Value [SNAP],OSU_RTS.MDBUS_RH.1101_GCV Status [SNAP],OSU_RTS.MDBUS_RH.1101_GP Time [SNAP],OSU_RTS.MDBUS_RH.1101_GP Value [SNAP],OSU_RTS.MDBUS_RH.1101_GP Status [SNAP],OSU_RTS.MDBUS_RH.1101_GT Time [SNAP],OSU_RTS.MDBUS_RH.1101_GT Value [SNAP],OSU_RTS.MDBUS_RH.1101_GT Status [SNAP],OSU_RTS.MDBUS_RH.1101_GUV Time [SNAP],OSU_RTS.MDBUS_RH.1101_GUV Value [SNAP],OSU_RTS.MDBUS_RH.1101_GUV Status [SNAP],OSU_RTS.MDBUS_RH.1101_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HF Time [SNAP],OSU_RTS.MDBUS_RH.1101_HF Value [SNAP],OSU_RTS.MDBUS_RH.1101_HF Status [SNAP],OSU_RTS.MDBUS_RH.1101_HGT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HGT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HGT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1101_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1101_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1101_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HST Time [SNAP],OSU_RTS.MDBUS_RH.1101_HST Value [SNAP],OSU_RTS.MDBUS_RH.1101_HST Status [SNAP],OSU_RTS.MDBUS_RH.1101_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1101_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1101_HVF Status [SNAP],Comments
10/20/18 12:15,1714450,UNRELIABLE,10/20/18 12:15,0,OK,10/20/18 12:15,1.886334777,OK,10/20/18 12:15,9.807123184,OK,10/20/18 12:15,1186151.375,OK,10/20/18 12:15,43.11741257,OK,10/20/18 12:15,41.2310791,OK,10/20/18 12:15,124.1111573,OK,,,,,,,10/20/18 12:15,17.40702057,OK,10/20/18 12:15,146.0498199,OK,10/20/18 12:15,126.4978027,OK,10/20/18 12:15,143.9048309,OK,10/20/18 12:15,1985713.625,OK,10/20/18 12:15,17.0715959,OK,10/20/18 12:15,403730,UNRELIABLE,10/20/18 12:15,3196181,OK,10/20/18 12:15,5.730000019,OK,10/20/18 12:15,215072,OK,10/20/18 12:15,5.31000042,OK,10/20/18 12:15,74.69999695,OK,10/20/18 12:15,1584222,OK,10/20/18 12:15,1.198772907,OK,10/20/18 12:15,117.6854782,OK,10/20/18 12:15,14233816.5,OK,10/20/18 12:15,81.8401413,OK,10/20/18 12:15,6815595.5,OK,10/20/18 12:15,2225368.25,OK,10/20/18 12:15,104.8255157,OK,10/20/18 12:15,106.0242767,OK,10/20/18 12:15,137.3365683,OK,
10/20/18 12:30,1714450,UNRELIABLE,10/20/18 12:30,0,OK,10/20/18 12:30,1.784601092,OK,10/20/18 12:30,9.684264183,OK,10/20/18 12:30,1186154,OK,10/20/18 12:30,43.80187988,OK,10/20/18 12:30,42.01727676,OK,10/20/18 12:30,129.5424427,OK,,,,,,,10/20/18 12:30,16.24753571,OK,10/20/18 12:30,94.01384735,OK,10/20/18 12:30,127.130722,OK,10/20/18 12:30,143.3782654,OK,10/20/18 12:30,1985738.5,OK,10/20/18 12:30,11.77188867,OK,10/20/18 12:30,403730,UNRELIABLE,10/20/18 12:30,3196213,OK,10/20/18 12:30,5.739999771,OK,10/20/18 12:30,215073,OK,10/20/18 12:30,5.099999905,OK,10/20/18 12:30,75.97000122,OK,10/20/18 12:30,1584230,OK,10/20/18 12:30,0.442518026,OK,10/20/18 12:30,116.2111702,OK,10/20/18 12:30,14233848,OK,10/20/18 12:30,0,OK,10/20/18 12:30,6815604.5,OK,10/20/18 12:30,2225385,OK,10/20/18 12:30,99.59509277,OK,10/20/18 12:30,100.0376129,OK,10/20/18 12:30,136.4458278,OK,
10/20/18 12:45,1714450,UNRELIABLE,10/20/18 12:45,0,OK,10/20/18 12:45,2.01096487,OK,10/20/18 12:45,10.92946529,OK,10/20/18 12:45,1186156.875,OK,10/20/18 12:45,43.72872162,OK,10/20/18 12:45,41.71775818,OK,10/20/18 12:45,129.7424874,OK,,,,,,,10/20/18 12:45,16.3329277,OK,10/20/18 12:45,105.5866165,OK,10/20/18 12:45,127.3399658,OK,10/20/18 12:45,143.6728973,OK,10/20/18 12:45,1985762.625,OK,10/20/18 12:45,13.15266071,OK,10/20/18 12:45,403730,UNRELIABLE,10/20/18 12:45,3196245,OK,10/20/18 12:45,5.71999979,OK,10/20/18 12:45,215074,OK,10/20/18 12:45,5.179999828,OK,10/20/18 12:45,74.69999695,OK,10/20/18 12:45,1584237,OK,10/20/18 12:45,0.432405055,OK,10/20/18 12:45,131.1535835,OK,10/20/18 12:45,14233882.5,OK,10/20/18 12:45,0,OK,10/20/18 12:45,6815606.5,OK,10/20/18 12:45,2225401.75,OK,10/20/18 12:45,94.30747986,OK,10/20/18 12:45,94.73988342,OK,10/20/18 12:45,135.608132,OK,
10/20/18 13:00,1714450,UNRELIABLE,10/20/18 13:00,0,OK,10/20/18 13:00,2.429508209,OK,10/20/18 13:00,13.40853024,OK,10/20/18 13:00,1186159.625,OK,10/20/18 13:00,43.88860321,OK,10/20/18 13:00,41.459095,OK,10/20/18 13:00,131.7499494,OK,,,,,,,10/20/18 13:00,17.5655365,OK,10/20/18 13:00,95.1525116,OK,10/20/18 13:00,125.8951263,OK,10/20/18 13:00,143.4606628,OK,10/20/18 13:00,1985783.625,OK,10/20/18 13:00,11.02090828,OK,10/20/18 13:00,403730,UNRELIABLE,10/20/18 13:00,3196278,OK,10/20/18 13:00,5.75,OK,10/20/18 13:00,215076,OK,10/20/18 13:00,5.139999866,OK,10/20/18 13:00,71.66999817,OK,10/20/18 13:00,1584249,OK,10/20/18 13:00,0.394487917,OK,10/20/18 13:00,160.9023628,OK,10/20/18 13:00,14233915.5,OK,10/20/18 13:00,0,OK,10/20/18 13:00,6815606.5,OK,10/20/18 13:00,2225418.5,OK,10/20/18 13:00,89.47962189,OK,10/20/18 13:00,89.87410736,OK,10/20/18 13:00,138.6404843,OK,
10/20/18 13:15,1714450,UNRELIABLE,10/20/18 13:15,0,OK,10/20/18 13:15,1.721256256,OK,10/20/18 13:15,9.296930313,OK,10/20/18 13:15,1186162.25,OK,10/20/18 13:15,43.87082291,OK,10/20/18 13:15,42.14956665,OK,10/20/18 13:15,128.9374501,OK,,,,,,,10/20/18 13:15,18.54252243,OK,10/20/18 13:15,86.3031311,OK,10/20/18 13:15,125.3320007,OK,10/20/18 13:15,143.874527,OK,10/20/18 13:15,1985808.75,OK,10/20/18 13:15,9.470393058,OK,10/20/18 13:15,403730,UNRELIABLE,10/20/18 13:15,3196312,OK,10/20/18 13:15,5.71999979,OK,10/20/18 13:15,215078,OK,10/20/18 13:15,5.269999981,OK,10/20/18 13:15,69.58999634,OK,10/20/18 13:15,1584268,OK,10/20/18 13:15,-0.133230925,OK,10/20/18 13:15,111.5631638,OK,10/20/18 13:15,14233947,OK,10/20/18 13:15,0,OK,10/20/18 13:15,6815722,OK,10/20/18 13:15,2225435.25,OK,10/20/18 13:15,104.9554672,OK,10/20/18 13:15,104.8222351,OK,10/20/18 13:15,133.6625283,OK,
10/20/18 13:30,1714450,UNRELIABLE,10/20/18 13:30,0,OK,10/20/18 13:30,2.050665855,OK,10/20/18 13:30,11.18486881,OK,10/20/18 13:30,1186165.125,OK,10/20/18 13:30,44.20121765,OK,10/20/18 13:30,42.15055084,OK,10/20/18 13:30,130.2036945,OK,,,,,,,10/20/18 13:30,17.7965126,OK,10/20/18 13:30,80.8572998,OK,10/20/18 13:30,126.3848114,OK,10/20/18 13:30,144.1813354,OK,10/20/18 13:30,1985831,OK,10/20/18 13:30,9.24504472,OK,10/20/18 13:30,403730,UNRELIABLE,10/20/18 13:30,3196348,OK,10/20/18 13:30,5.730000019,OK,10/20/18 13:30,215079,OK,10/20/18 13:30,5.259999752,OK,10/20/18 13:30,68.37000275,OK,10/20/18 13:30,1584271,OK,10/20/18 13:30,0.311622262,OK,10/20/18 13:30,134.2184258,OK,10/20/18 13:30,14233981.5,OK,10/20/18 13:30,0,OK,10/20/18 13:30,6815726,OK,10/20/18 13:30,2225451.75,OK,10/20/18 13:30,98.9280777,OK,10/20/18 13:30,99.23970032,OK,10/20/18 13:30,136.684358,OK,
10/20/18 13:45,1714450,UNRELIABLE,10/20/18 13:45,0,OK,10/20/18 13:45,2.133707523,OK,10/20/18 13:45,11.73846436,OK,10/20/18 13:45,1186168.375,OK,10/20/18 13:45,44.04579926,OK,10/20/18 13:45,41.9120903,OK,10/20/18 13:45,131.3301168,OK,,,,,,,10/20/18 13:45,18.58111954,OK,10/20/18 13:45,121.5354614,OK,10/20/18 13:45,126.1318512,OK,10/20/18 13:45,144.7129822,OK,10/20/18 13:45,1985852,OK,10/20/18 13:45,13.31110708,OK,10/20/18 13:45,403730,UNRELIABLE,10/20/18 13:45,3196387,OK,10/20/18 13:45,5.730000019,OK,10/20/18 13:45,215080,OK,10/20/18 13:45,5.179999828,OK,10/20/18 13:45,66.66999817,OK,10/20/18 13:45,1584279,OK,10/20/18 13:45,0.205100805,OK,10/20/18 13:45,140.8615723,OK,10/20/18 13:45,14234020.5,OK,10/20/18 13:45,0,OK,10/20/18 13:45,6815726,OK,10/20/18 13:45,2225468.25,OK,10/20/18 13:45,94.18791199,OK,10/20/18 13:45,94.393013,OK,10/20/18 13:45,134.6533766,OK,
10/20/18 14:00,1714450,UNRELIABLE,10/20/18 14:00,0,OK,10/20/18 14:00,2.247180462,OK,10/20/18 14:00,12.51047325,OK,10/20/18 14:00,1186171.25,OK,10/20/18 14:00,43.90028,OK,10/20/18 14:00,41.65309906,OK,10/20/18 14:00,132.959959,OK,,,,,,,10/20/18 14:00,18.54082108,OK,10/20/18 14:00,143.1238861,OK,10/20/18 14:00,126.4490356,OK,10/20/18 14:00,144.9898682,OK,10/20/18 14:00,1985878.125,OK,10/20/18 14:00,15.71059558,OK,10/20/18 14:00,403730,UNRELIABLE,10/20/18 14:00,3196425,OK,10/20/18 14:00,5.730000019,OK,10/20/18 14:00,215081,OK,10/20/18 14:00,5.259999752,OK,10/20/18 14:00,65.65999603,OK,10/20/18 14:00,1584286,OK,10/20/18 14:00,1.789826274,OK,10/20/18 14:00,150.125679,OK,10/20/18 14:00,14234055,OK,10/20/18 14:00,117.1509628,OK,10/20/18 14:00,6815726.5,OK,10/20/18 14:00,2225484.5,OK,10/20/18 14:00,90.31003571,OK,10/20/18 14:00,92.09986115,OK,10/20/18 14:00,131.6037795,OK,
10/20/18 14:15,1714450,UNRELIABLE,10/20/18 14:15,0,OK,10/20/18 14:15,2.317767143,OK,10/20/18 14:15,12.90573406,OK,10/20/18 14:15,1186174.125,OK,10/20/18 14:15,44.03110123,OK,10/20/18 14:15,41.71333313,OK,10/20/18 14:15,132.923036,OK,,,,,,,10/20/18 14:15,17.5856781,OK,10/20/18 14:15,76.15123749,OK,10/20/18 14:15,126.70298,OK,10/20/18 14:15,144.2886505,OK,10/20/18 14:15,1985906.25,OK,10/20/18 14:15,8.811574543,OK,10/20/18 14:15,403730,UNRELIABLE,10/20/18 14:15,3196462,OK,10/20/18 14:15,5.730000019,OK,10/20/18 14:15,215083,OK,10/20/18 14:15,5.380000114,OK,10/20/18 14:15,65.15000153,OK,10/20/18 14:15,1584302,OK,10/20/18 14:15,0.850298882,OK,10/20/18 14:15,154.8688087,OK,10/20/18 14:15,14234089.5,OK,10/20/18 14:15,0,OK,10/20/18 14:15,6815808.5,OK,10/20/18 14:15,2225500.25,OK,10/20/18 14:15,100.4334641,OK,10/20/18 14:15,101.2837677,OK,10/20/18 14:15,124.0669507,OK,
10/20/18 14:30,1714450,UNRELIABLE,10/20/18 14:30,0,OK,10/20/18 14:30,1.943487763,OK,10/20/18 14:30,12.51405525,OK,10/20/18 14:30,1186176.875,OK,10/20/18 14:30,43.88949203,OK,10/20/18 14:30,41.94600677,OK,10/20/18 14:30,153.2901263,OK,,,,,,,10/20/18 14:30,18.17858505,OK,10/20/18 14:30,77.06546783,OK,10/20/18 14:30,126.5446472,OK,10/20/18 14:30,144.7232361,OK,10/20/18 14:30,1985927.75,OK,10/20/18 14:30,8.627375913,OK,10/20/18 14:30,403730,UNRELIABLE,10/20/18 14:30,3196495,OK,10/20/18 14:30,5.730000019,OK,10/20/18 14:30,215083,OK,10/20/18 14:30,5.31000042,OK,10/20/18 14:30,64.30000305,OK,10/20/18 14:30,1584305,OK,10/20/18 14:30,0.116451323,OK,10/20/18 14:30,149.7579689,OK,10/20/18 14:30,14234122.5,OK,10/20/18 14:30,0,OK,10/20/18 14:30,6815808.5,OK,10/20/18 14:30,2225516,OK,10/20/18 14:30,95.7472229,OK,10/20/18 14:30,95.86367798,OK,10/20/18 14:30,121.7286796,OK,
10/20/18 14:45,1714450,UNRELIABLE,10/20/18 14:45,0,OK,10/20/18 14:45,2.034191608,OK,10/20/18 14:45,11.61599827,OK,10/20/18 14:45,1186179.625,OK,10/20/18 14:45,43.88582611,OK,10/20/18 14:45,41.85163116,OK,10/20/18 14:45,136.3173503,OK,,,,,,,10/20/18 14:45,17.50597572,OK,10/20/18 14:45,101.2646255,OK,10/20/18 14:45,126.7582397,OK,10/20/18 14:45,144.2642212,OK,10/20/18 14:45,1985950,OK,10/20/18 14:45,11.77076764,OK,10/20/18 14:45,403730,UNRELIABLE,10/20/18 14:45,3196526,OK,10/20/18 14:45,5.739999771,OK,10/20/18 14:45,215084,OK,10/20/18 14:45,5.130000114,OK,10/20/18 14:45,63.79000092,OK,10/20/18 14:45,1584313,OK,10/20/18 14:45,-0.06616886,OK,10/20/18 14:45,139.3919792,OK,10/20/18 14:45,14234155.5,OK,10/20/18 14:45,0,OK,10/20/18 14:45,6815808.5,OK,10/20/18 14:45,2225531.75,OK,10/20/18 14:45,92.70808411,OK,10/20/18 14:45,92.641922,OK,10/20/18 14:45,121.3107432,OK,
10/20/18 15:00,1714450,UNRELIABLE,10/20/18 15:00,0,OK,10/20/18 15:00,1.80125761,OK,10/20/18 15:00,10.00707912,OK,10/20/18 15:00,1186182.5,OK,10/20/18 15:00,43.82292175,OK,10/20/18 15:00,42.02166367,OK,10/20/18 15:00,132.5206435,OK,,,,,,,10/20/18 15:00,17.68716621,OK,10/20/18 15:00,83.76655579,OK,10/20/18 15:00,126.9875183,OK,10/20/18 15:00,144.6746826,OK,10/20/18 15:00,1985971.5,OK,10/20/18 15:00,9.63811797,OK,10/20/18 15:00,403730,UNRELIABLE,10/20/18 15:00,3196559,OK,10/20/18 15:00,5.75,OK,10/20/18 15:00,215086,OK,10/20/18 15:00,5.21999979,OK,10/20/18 15:00,63.75,OK,10/20/18 15:00,1584328,OK,10/20/18 15:00,12.48496246,OK,10/20/18 15:00,119.9921608,OK,10/20/18 15:00,14234190,OK,10/20/18 15:00,763.1242676,OK,10/20/18 15:00,6815866.5,OK,10/20/18 15:00,2225547.5,OK,10/20/18 15:00,99.64649963,OK,10/20/18 15:00,112.1314621,OK,10/20/18 15:00,123.4565381,OK,
10/20/18 15:15,1714450,UNRELIABLE,10/20/18 15:15,0,OK,10/20/18 15:15,2.100829124,OK,10/20/18 15:15,11.91531372,OK,10/20/18 15:15,1186185.375,OK,10/20/18 15:15,43.66780472,OK,10/20/18 15:15,41.56697845,OK,10/20/18 15:15,135.3950256,OK,,,,,,,10/20/18 15:15,17.9844532,OK,10/20/18 15:15,75.92416382,OK,10/20/18 15:15,126.5558777,OK,10/20/18 15:15,144.5403137,OK,10/20/18 15:15,1985991.125,OK,10/20/18 15:15,8.611812654,OK,10/20/18 15:15,403730,UNRELIABLE,10/20/18 15:15,3196595,OK,10/20/18 15:15,5.71999979,OK,10/20/18 15:15,215087,OK,10/20/18 15:15,5.039999962,OK,10/20/18 15:15,62.94000244,OK,10/20/18 15:15,1584332,OK,10/20/18 15:15,0.927947104,OK,10/20/18 15:15,142.9837646,OK,10/20/18 15:15,14234224.5,OK,10/20/18 15:15,0,OK,10/20/18 15:15,6815894,OK,10/20/18 15:15,2225563.25,OK,10/20/18 15:15,96.84460449,OK,10/20/18 15:15,97.77255249,OK,10/20/18 15:15,126.2221614,OK,
10/20/18 15:30,1714450,UNRELIABLE,10/20/18 15:30,0,OK,10/20/18 15:30,2.093952656,OK,10/20/18 15:30,12.02590561,OK,10/20/18 15:30,1186188.375,OK,10/20/18 15:30,43.64398575,OK,10/20/18 15:30,41.55003357,OK,10/20/18 15:30,137.1001703,OK,,,,,,,10/20/18 15:30,17.83921623,OK,10/20/18 15:30,102.9098892,OK,10/20/18 15:30,126.4185638,OK,10/20/18 15:30,144.257782,OK,10/20/18 15:30,1986010.625,OK,10/20/18 15:30,11.73858926,OK,10/20/18 15:30,403730,UNRELIABLE,10/20/18 15:30,3196631,OK,10/20/18 15:30,5.730000019,OK,10/20/18 15:30,215088,OK,10/20/18 15:30,5.350000381,OK,10/20/18 15:30,62.28000259,OK,10/20/18 15:30,1584340,OK,10/20/18 15:30,0.11993593,OK,10/20/18 15:30,144.3108673,OK,10/20/18 15:30,14234260.5,OK,10/20/18 15:30,0,OK,10/20/18 15:30,6815894,OK,10/20/18 15:30,2225578.75,OK,10/20/18 15:30,95.41051483,OK,10/20/18 15:30,95.53045654,OK,10/20/18 15:30,122.5259449,OK,
10/20/18 15:45,1714450,UNRELIABLE,10/20/18 15:45,0,OK,10/20/18 15:45,1.927995443,OK,10/20/18 15:45,10.61813736,OK,10/20/18 15:45,1186191.25,OK,10/20/18 15:45,43.37102127,OK,10/20/18 15:45,41.44302368,OK,10/20/18 15:45,130.6144042,OK,,,,,,,10/20/18 15:45,17.71840286,OK,10/20/18 15:45,68.6422348,OK,10/20/18 15:45,126.8398438,OK,10/20/18 15:45,144.5582428,OK,10/20/18 15:45,1986033.5,OK,10/20/18 15:45,7.896395107,OK,10/20/18 15:45,403730,UNRELIABLE,10/20/18 15:45,3196666,OK,10/20/18 15:45,5.739999771,OK,10/20/18 15:45,215088,OK,10/20/18 15:45,5.300000191,OK,10/20/18 15:45,62.27000046,OK,10/20/18 15:45,1584343,OK,10/20/18 15:45,0.348570913,OK,10/20/18 15:45,126.5869789,OK,10/20/18 15:45,14234295,OK,10/20/18 15:45,0,OK,10/20/18 15:45,6815894,OK,10/20/18 15:45,2225594,OK,10/20/18 15:45,93.20231628,OK,10/20/18 15:45,93.55088806,OK,10/20/18 15:45,129.1952352,OK,
10/20/18 16:00,1714450,UNRELIABLE,10/20/18 16:00,0,OK,10/20/18 16:00,1.951833248,OK,10/20/18 16:00,10.87349224,OK,10/20/18 16:00,1186194,OK,10/20/18 16:00,43.36140442,OK,10/20/18 16:00,41.40956879,OK,10/20/18 16:00,132.9884263,OK,,,,,,,10/20/18 16:00,17.33481216,OK,10/20/18 16:00,92.63527679,OK,10/20/18 16:00,127.2374878,OK,10/20/18 16:00,144.5722961,OK,10/20/18 16:00,1986049.25,OK,10/20/18 16:00,10.91428994,OK,10/20/18 16:00,403730,UNRELIABLE,10/20/18 16:00,3196701,OK,10/20/18 16:00,5.71999979,OK,10/20/18 16:00,215090,OK,10/20/18 16:00,5.259999752,OK,10/20/18 16:00,62.12999725,OK,10/20/18 16:00,1584355,OK,10/20/18 16:00,2.938164711,OK,10/20/18 16:00,130.4819069,OK,10/20/18 16:00,14234328,OK,10/20/18 16:00,178.7477875,OK,10/20/18 16:00,6815961.5,OK,10/20/18 16:00,2225609.5,OK,10/20/18 16:00,97.02388,OK,10/20/18 16:00,99.96205139,OK,10/20/18 16:00,122.133359,OK,
10/20/18 16:15,1714450,UNRELIABLE,10/20/18 16:15,0,OK,10/20/18 16:15,2.161959648,OK,10/20/18 16:15,12.23144627,OK,10/20/18 16:15,1186196.875,OK,10/20/18 16:15,43.51326752,OK,10/20/18 16:15,41.35131073,OK,10/20/18 16:15,135.0572014,OK,,,,,,,10/20/18 16:15,18.07261658,OK,10/20/18 16:15,93.86579895,OK,10/20/18 16:15,126.6430588,OK,10/20/18 16:15,144.7156677,OK,10/20/18 16:15,1986070.375,OK,10/20/18 16:15,10.56976604,OK,10/20/18 16:15,403730,UNRELIABLE,10/20/18 16:15,3196738,OK,10/20/18 16:15,5.71999979,OK,10/20/18 16:15,215091,OK,10/20/18 16:15,5.039999962,OK,10/20/18 16:15,61.59999847,OK,10/20/18 16:15,1584362,OK,10/20/18 16:15,-0.052041084,OK,10/20/18 16:15,146.7773552,OK,10/20/18 16:15,14234362.5,OK,10/20/18 16:15,0,OK,10/20/18 16:15,6815966.5,OK,10/20/18 16:15,2225625,OK,10/20/18 16:15,99.62443542,OK,10/20/18 16:15,99.5723877,OK,10/20/18 16:15,123.4097028,OK,
10/20/18 16:30,1714450,UNRELIABLE,10/20/18 16:30,0,OK,10/20/18 16:30,2.084592819,OK,10/20/18 16:30,11.42144012,OK,10/20/18 16:30,1186199.625,OK,10/20/18 16:30,43.52998352,OK,10/20/18 16:30,41.44539642,OK,10/20/18 16:30,130.7942906,OK,,,,,,,10/20/18 16:30,17.98356247,OK,10/20/18 16:30,81.71550751,OK,10/20/18 16:30,126.6036911,OK,10/20/18 16:30,144.5872498,OK,10/20/18 16:30,1986090,OK,10/20/18 16:30,9.246897174,OK,10/20/18 16:30,403730,UNRELIABLE,10/20/18 16:30,3196775,OK,10/20/18 16:30,5.710000038,OK,10/20/18 16:30,215091,OK,10/20/18 16:30,5.259999752,OK,10/20/18 16:30,61.09999847,OK,10/20/18 16:30,1584366,OK,10/20/18 16:30,0.196457118,OK,10/20/18 16:30,137.0572815,OK,10/20/18 16:30,14234395.5,OK,10/20/18 16:30,0,OK,10/20/18 16:30,6815966.5,OK,10/20/18 16:30,2225640.25,OK,10/20/18 16:30,97.25674438,OK,10/20/18 16:30,97.45320129,OK,10/20/18 16:30,123.9765436,OK,
10/20/18 16:45,1714450,UNRELIABLE,10/20/18 16:45,0,OK,10/20/18 16:45,1.667172432,OK,10/20/18 16:45,9.218393326,OK,10/20/18 16:45,1186202.25,OK,10/20/18 16:45,43.42539978,OK,10/20/18 16:45,41.75822449,OK,10/20/18 16:45,131.9963166,OK,,,,,,,10/20/18 16:45,17.77770233,OK,10/20/18 16:45,93.88974762,OK,10/20/18 16:45,126.6682281,OK,10/20/18 16:45,144.4459229,OK,10/20/18 16:45,1986107.75,OK,10/20/18 16:45,10.74717539,OK,10/20/18 16:45,403730,UNRELIABLE,10/20/18 16:45,3196810,OK,10/20/18 16:45,5.71999979,OK,10/20/18 16:45,215092,OK,10/20/18 16:45,5.330000401,OK,10/20/18 16:45,60.93000031,OK,10/20/18 16:45,1584370,OK,10/20/18 16:45,0.233720466,OK,10/20/18 16:45,110.6207199,OK,10/20/18 16:45,14234427,OK,10/20/18 16:45,0,OK,10/20/18 16:45,6815966.5,OK,10/20/18 16:45,2225655.5,OK,10/20/18 16:45,95.00593567,OK,10/20/18 16:45,95.23965454,OK,10/20/18 16:45,123.3885029,OK,
