OSU_RTS.MDBUS_C1.148_CDT Time [SNAP],OSU_RTS.MDBUS_C1.148_CDT Value [SNAP],OSU_RTS.MDBUS_C1.148_CDT Status [SNAP],OSU_RTS.MDBUS_C1.148_CHF Time [SNAP],OSU_RTS.MDBUS_C1.148_CHF Value [SNAP],OSU_RTS.MDBUS_C1.148_CHF Status [SNAP],OSU_RTS.MDBUS_C1.148_CHT Time [SNAP],OSU_RTS.MDBUS_C1.148_CHT Value [SNAP],OSU_RTS.MDBUS_C1.148_CHT Status [SNAP],OSU_RTS.MDBUS_C1.148_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.148_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.148_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.148_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.148_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.148_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.148_CVF Time [SNAP],OSU_RTS.MDBUS_C1.148_CVF Value [SNAP],OSU_RTS.MDBUS_C1.148_CVF Status [SNAP],OSU_RTS.MDBUS_C1.148_HF Time [SNAP],OSU_RTS.MDBUS_C1.148_HF Value [SNAP],OSU_RTS.MDBUS_C1.148_HF Status [SNAP],OSU_RTS.MDBUS_C1.148_HGT Time [SNAP],OSU_RTS.MDBUS_C1.148_HGT Value [SNAP],OSU_RTS.MDBUS_C1.148_HGT Status [SNAP],OSU_RTS.MDBUS_CC.148_MHT Time [SNAP],OSU_RTS.MDBUS_CC.148_MHT Value [SNAP],OSU_RTS.MDBUS_CC.148_MHT Status [SNAP],OSU_RTS.MDBUS_CC.148_PHT Time [SNAP],OSU_RTS.MDBUS_CC.148_PHT Value [SNAP],OSU_RTS.MDBUS_CC.148_PHT Status [SNAP],OSU_RTS.MDBUS_E1.148E1_C Time [SNAP],OSU_RTS.MDBUS_E1.148E1_C Value [SNAP],OSU_RTS.MDBUS_E1.148E1_C Status [SNAP],OSU_RTS.MDBUS_E1.148E2_C Time [SNAP],OSU_RTS.MDBUS_E1.148E2_C Value [SNAP],OSU_RTS.MDBUS_E1.148E2_C Status [SNAP],OSU_RTS.MDBUS_G1.148_GBV Time [SNAP],OSU_RTS.MDBUS_G1.148_GBV Value [SNAP],OSU_RTS.MDBUS_G1.148_GBV Status [SNAP],OSU_RTS.MDBUS_G1.148_GUV Time [SNAP],OSU_RTS.MDBUS_G1.148_GUV Value [SNAP],OSU_RTS.MDBUS_G1.148_GUV Status [SNAP],OSU_RTS.MDBUS_RT.148S_C Time [SNAP],OSU_RTS.MDBUS_RT.148S_C Value [SNAP],OSU_RTS.MDBUS_RT.148S_C Status [SNAP],OSU_RTS.MDBUS_RT.148S_HF Time [SNAP],OSU_RTS.MDBUS_RT.148S_HF Value [SNAP],OSU_RTS.MDBUS_RT.148S_HF Status [SNAP],OSU_RTS.MDBUS_RT.148S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.148S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.148S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.148S_I Time [SNAP],OSU_RTS.MDBUS_RT.148S_I Value [SNAP],OSU_RTS.MDBUS_RT.148S_I Status [SNAP],OSU_RTS.MDBUS_RT.148S_P Time [SNAP],OSU_RTS.MDBUS_RT.148S_P Value [SNAP],OSU_RTS.MDBUS_RT.148S_P Status [SNAP],OSU_RTS.MDBUS_RT.148S_T Time [SNAP],OSU_RTS.MDBUS_RT.148S_T Value [SNAP],OSU_RTS.MDBUS_RT.148S_T Status [SNAP],Comments
10/18/18 18:30,3.745640039,OK,10/18/18 18:30,88.15927887,OK,10/18/18 18:30,21120224,OK,10/18/18 18:30,44.93915176,OK,10/18/18 18:30,41.19351196,OK,10/18/18 18:30,563.6856079,OK,10/18/18 18:30,1057.911346,OK,10/18/18 18:30,253442688,OK,,,,,,,10/18/18 18:30,5348953,OK,10/18/18 18:30,9361270,OK,10/18/18 18:30,5.820000172,OK,10/18/18 18:30,5280,OK,10/18/18 18:30,225454.0156,OK,10/18/18 18:30,3.364340305,OK,10/18/18 18:30,293304.4063,OK,10/18/18 18:30,2.592695801,OK,10/18/18 18:30,179.8261261,OK,10/18/18 18:30,551.7731934,OK,
10/18/18 18:45,3.925193787,OK,10/18/18 18:45,92.80296326,OK,10/18/18 18:45,21120248,OK,10/18/18 18:45,45.0986824,OK,10/18/18 18:45,41.17348862,OK,10/18/18 18:45,564.0934448,OK,10/18/18 18:45,1113.635559,OK,10/18/18 18:45,253442976,OK,,,,,,,10/18/18 18:45,5349064,OK,10/18/18 18:45,9361362,OK,10/18/18 18:45,5.820000172,OK,10/18/18 18:45,5280,OK,10/18/18 18:45,225454.7656,OK,10/18/18 18:45,3.673014164,OK,10/18/18 18:45,293305.375,OK,10/18/18 18:45,2.828012939,OK,10/18/18 18:45,179.692749,OK,10/18/18 18:45,553.9786987,OK,
10/18/18 19:00,3.624563694,OK,10/18/18 19:00,85.82815552,OK,10/18/18 19:00,21120270,OK,10/18/18 19:00,44.90151978,OK,10/18/18 19:00,41.27695465,OK,10/18/18 19:00,565.265564,OK,10/18/18 19:00,1029.937866,OK,10/18/18 19:00,253443240,OK,,,,,,,10/18/18 19:00,5349176,OK,10/18/18 19:00,9361452,OK,10/18/18 19:00,5.820000172,OK,10/18/18 19:00,5280,OK,10/18/18 19:00,225455.5156,OK,10/18/18 19:00,3.169732809,OK,10/18/18 19:00,293306.3438,OK,10/18/18 19:00,2.440698486,OK,10/18/18 19:00,179.3685303,OK,10/18/18 19:00,553.7384644,OK,
10/18/18 19:15,3.124417305,OK,10/18/18 19:15,74.13868713,OK,10/18/18 19:15,21120292,OK,10/18/18 19:15,44.30636215,OK,10/18/18 19:15,41.1819458,OK,10/18/18 19:15,566.440979,OK,10/18/18 19:15,889.6642456,OK,10/18/18 19:15,253443504,OK,,,,,,,10/18/18 19:15,5349288,OK,10/18/18 19:15,9361543,OK,10/18/18 19:15,5.820000172,OK,10/18/18 19:15,5280,OK,10/18/18 19:15,225456.25,OK,10/18/18 19:15,3.877479792,OK,10/18/18 19:15,293307.3125,OK,10/18/18 19:15,2.983634521,OK,10/18/18 19:15,178.5169525,OK,10/18/18 19:15,555.277832,OK,
10/18/18 19:30,3.397900105,OK,10/18/18 19:30,80.48403168,OK,10/18/18 19:30,21120312,OK,10/18/18 19:30,44.65802383,OK,10/18/18 19:30,41.26012421,OK,10/18/18 19:30,565.4298706,OK,10/18/18 19:30,965.8083801,OK,10/18/18 19:30,253443744,OK,,,,,,,10/18/18 19:30,5349399,OK,10/18/18 19:30,9361635,OK,10/18/18 19:30,5.820000172,OK,10/18/18 19:30,5280,OK,10/18/18 19:30,225457.1406,OK,10/18/18 19:30,6.445439816,OK,10/18/18 19:30,293308.4688,OK,10/18/18 19:30,4.947627441,OK,10/18/18 19:30,177.3000641,OK,10/18/18 19:30,561.0766602,OK,
10/18/18 19:45,4.088001251,OK,10/18/18 19:45,97.03878021,OK,10/18/18 19:45,21120336,OK,10/18/18 19:45,45.32028961,OK,10/18/18 19:45,41.23229218,OK,10/18/18 19:45,566.647583,OK,10/18/18 19:45,1164.465363,OK,10/18/18 19:45,253444032,OK,,,,,,,10/18/18 19:45,5349510,OK,10/18/18 19:45,9361732,OK,10/18/18 19:45,5.820000172,OK,10/18/18 19:45,5280,OK,10/18/18 19:45,225458.5938,OK,10/18/18 19:45,8.812095642,OK,10/18/18 19:45,293310.375,OK,10/18/18 19:45,6.740075195,OK,10/18/18 19:45,177.0347443,OK,10/18/18 19:45,569.9639893,OK,
10/18/18 20:00,4.469394684,OK,10/18/18 20:00,106.1059265,OK,10/18/18 20:00,21120360,OK,10/18/18 20:00,45.92975616,OK,10/18/18 20:00,41.46035767,OK,10/18/18 20:00,567.1177979,OK,10/18/18 20:00,1273.826202,OK,10/18/18 20:00,253444320,OK,,,,,,,10/18/18 20:00,5349618,OK,10/18/18 20:00,9361829,OK,10/18/18 20:00,5.820000172,OK,10/18/18 20:00,5280,OK,10/18/18 20:00,225459.9531,OK,10/18/18 20:00,5.963234425,OK,10/18/18 20:00,293312.1563,OK,10/18/18 20:00,4.562573242,OK,10/18/18 20:00,176.2453003,OK,10/18/18 20:00,569.0209961,OK,
10/18/18 20:15,5.078614235,OK,10/18/18 20:15,120.1266785,OK,10/18/18 20:15,21120388,OK,10/18/18 20:15,46.38123703,OK,10/18/18 20:15,41.30262756,OK,10/18/18 20:15,564.895752,OK,10/18/18 20:15,1441.520142,OK,10/18/18 20:15,253444656,OK,,,,,,,10/18/18 20:15,5349727,OK,10/18/18 20:15,9361926,OK,10/18/18 20:15,5.820000172,OK,10/18/18 20:15,5280,OK,10/18/18 20:15,225460.9219,OK,10/18/18 20:15,4.096001625,OK,10/18/18 20:15,293313.4063,OK,10/18/18 20:15,3.140140137,OK,10/18/18 20:15,177.8370819,OK,10/18/18 20:15,564.3406372,OK,
10/18/18 20:30,5.189067364,OK,10/18/18 20:30,123.1149979,OK,10/18/18 20:30,21120418,OK,10/18/18 20:30,46.57435608,OK,10/18/18 20:30,41.38528824,OK,10/18/18 20:30,566.671875,OK,10/18/18 20:30,1477.379974,OK,10/18/18 20:30,253445016,OK,,,,,,,10/18/18 20:30,5349836,OK,10/18/18 20:30,9362022,OK,10/18/18 20:30,5.820000172,OK,10/18/18 20:30,5280,OK,10/18/18 20:30,225461.9219,OK,10/18/18 20:30,6.305239201,OK,10/18/18 20:30,293314.7188,OK,10/18/18 20:30,4.831412109,OK,10/18/18 20:30,176.9763184,OK,10/18/18 20:30,565.4415283,OK,
10/18/18 20:45,5.121391296,OK,10/18/18 20:45,121.7836685,OK,10/18/18 20:45,21120450,OK,10/18/18 20:45,46.486763,OK,10/18/18 20:45,41.3653717,OK,10/18/18 20:45,567.9308472,OK,10/18/18 20:45,1461.404022,OK,10/18/18 20:45,253445400,OK,,,,,,,10/18/18 20:45,5349944,OK,10/18/18 20:45,9362118,OK,10/18/18 20:45,5.820000172,OK,10/18/18 20:45,5280,OK,10/18/18 20:45,225463.0625,OK,10/18/18 20:45,5.160964966,OK,10/18/18 20:45,293316.1875,OK,10/18/18 20:45,3.952498535,OK,10/18/18 20:45,178.1022491,OK,10/18/18 20:45,566.9471436,OK,
10/18/18 21:00,5.728168488,OK,10/18/18 21:00,137.109375,OK,10/18/18 21:00,21120484,OK,10/18/18 21:00,47.10930634,OK,10/18/18 21:00,41.38113785,OK,10/18/18 21:00,571.7938232,OK,10/18/18 21:00,1645.3125,OK,10/18/18 21:00,253445808,OK,,,,,,,10/18/18 21:00,5350053,OK,10/18/18 21:00,9362213,OK,10/18/18 21:00,5.820000172,OK,10/18/18 21:00,5280,OK,10/18/18 21:00,225464.125,OK,10/18/18 21:00,7.393351555,OK,10/18/18 21:00,293317.5938,OK,10/18/18 21:00,5.664427246,OK,10/18/18 21:00,177.1104889,OK,10/18/18 21:00,565.7939453,OK,
10/18/18 21:15,6.911813736,OK,10/18/18 21:15,165.0409698,OK,10/18/18 21:15,21120520,OK,10/18/18 21:15,48.37494278,OK,10/18/18 21:15,41.46313095,OK,10/18/18 21:15,571.1665039,OK,10/18/18 21:15,1980.491638,OK,10/18/18 21:15,253446240,OK,,,,,,,10/18/18 21:15,5350162,OK,10/18/18 21:15,9362308,OK,10/18/18 21:15,5.820000172,OK,10/18/18 21:15,5280,OK,10/18/18 21:15,225465.3438,OK,10/18/18 21:15,5.112197876,OK,10/18/18 21:15,293319.1875,OK,10/18/18 21:15,3.912985107,OK,10/18/18 21:15,178.947464,OK,10/18/18 21:15,568.4561157,OK,
10/18/18 21:30,7.456653118,OK,10/18/18 21:30,176.6245117,OK,10/18/18 21:30,21120558,OK,10/18/18 21:30,49.10625076,OK,10/18/18 21:30,41.64959717,OK,10/18/18 21:30,566.1206665,OK,10/18/18 21:30,2119.494141,OK,10/18/18 21:30,253446696,OK,,,,,,,10/18/18 21:30,5350271,OK,10/18/18 21:30,9362404,OK,10/18/18 21:30,5.820000172,OK,10/18/18 21:30,5280,OK,10/18/18 21:30,225466.5,OK,10/18/18 21:30,8.579352379,OK,10/18/18 21:30,293320.6875,OK,10/18/18 21:30,6.565051758,OK,10/18/18 21:30,177.2321167,OK,10/18/18 21:30,568.8565063,OK,
10/18/18 21:45,5.878073692,OK,10/18/18 21:45,143.1936493,OK,10/18/18 21:45,21120596,OK,10/18/18 21:45,47.51953125,OK,10/18/18 21:45,41.6414566,OK,10/18/18 21:45,582.0274048,OK,10/18/18 21:45,1718.323792,OK,10/18/18 21:45,253447152,OK,,,,,,,10/18/18 21:45,5350381,OK,10/18/18 21:45,9362499,OK,10/18/18 21:45,5.820000172,OK,10/18/18 21:45,5280,OK,10/18/18 21:45,225467.8594,OK,10/18/18 21:45,5.026585102,OK,10/18/18 21:45,293322.4688,OK,10/18/18 21:45,3.843172852,OK,10/18/18 21:45,176.7613678,OK,10/18/18 21:45,570.887146,OK,
10/18/18 22:00,7.03384304,OK,10/18/18 22:00,168.5057983,OK,10/18/18 22:00,21120632,OK,10/18/18 22:00,48.6419754,OK,10/18/18 22:00,41.60813141,OK,10/18/18 22:00,572.5132446,OK,10/18/18 22:00,2022.06958,OK,10/18/18 22:00,253447584,OK,,,,,,,10/18/18 22:00,5350489,OK,10/18/18 22:00,9362594,OK,10/18/18 22:00,5.820000172,OK,10/18/18 22:00,5280,OK,10/18/18 22:00,225469.0781,OK,10/18/18 22:00,7.458741188,OK,10/18/18 22:00,293324.0625,OK,10/18/18 22:00,5.705248047,OK,10/18/18 22:00,178.1243591,OK,10/18/18 22:00,569.9973145,OK,
10/18/18 22:15,8.549669266,OK,10/18/18 22:15,207.0155792,OK,10/18/18 22:15,21120672,OK,10/18/18 22:15,49.80979919,OK,10/18/18 22:15,41.26012802,OK,10/18/18 22:15,578.7319336,OK,10/18/18 22:15,2484.186951,OK,10/18/18 22:15,253448064,OK,,,,,,,10/18/18 22:15,5350596,OK,10/18/18 22:15,9362690,OK,10/18/18 22:15,5.820000172,OK,10/18/18 22:15,5280,OK,10/18/18 22:15,225470.1406,OK,10/18/18 22:15,5.578819752,OK,10/18/18 22:15,293325.4688,OK,10/18/18 22:15,4.270107422,OK,10/18/18 22:15,178.3206329,OK,10/18/18 22:15,568.3892822,OK,
10/18/18 22:30,5.392179012,OK,10/18/18 22:30,130.3443146,OK,10/18/18 22:30,21120710,OK,10/18/18 22:30,46.98138809,OK,10/18/18 22:30,41.58921051,OK,10/18/18 22:30,577.4436035,OK,10/18/18 22:30,1564.131775,OK,10/18/18 22:30,253448520,OK,,,,,,,10/18/18 22:30,5350702,OK,10/18/18 22:30,9362786,OK,10/18/18 22:30,5.820000172,OK,10/18/18 22:30,5280,OK,10/18/18 22:30,225471.25,OK,10/18/18 22:30,5.102915764,OK,10/18/18 22:30,293326.9063,OK,10/18/18 22:30,3.906252441,OK,10/18/18 22:30,176.7383728,OK,10/18/18 22:30,567.8709717,OK,
10/18/18 22:45,6.596408844,OK,10/18/18 22:45,158.3941498,OK,10/18/18 22:45,21120748,OK,10/18/18 22:45,48.11116028,OK,10/18/18 22:45,41.51475143,OK,10/18/18 22:45,573.7740479,OK,10/18/18 22:45,1900.729797,OK,10/18/18 22:45,253448976,OK,,,,,,,10/18/18 22:45,5350806,OK,10/18/18 22:45,9362881,OK,10/18/18 22:45,5.820000172,OK,10/18/18 22:45,5280,OK,10/18/18 22:45,225472.4844,OK,10/18/18 22:45,7.325808525,OK,10/18/18 22:45,293328.5313,OK,10/18/18 22:45,5.604882324,OK,10/18/18 22:45,175.8308563,OK,10/18/18 22:45,569.0535889,OK,
10/18/18 23:00,6.922148228,OK,10/18/18 23:00,165.8329468,OK,10/18/18 23:00,21120784,OK,10/18/18 23:00,48.50317383,OK,10/18/18 23:00,41.58102798,OK,10/18/18 23:00,572.5054321,OK,10/18/18 23:00,1989.995361,OK,10/18/18 23:00,253449408,OK,,,,,,,10/18/18 23:00,5350910,OK,10/18/18 23:00,9362977,OK,10/18/18 23:00,5.820000172,OK,10/18/18 23:00,5280,OK,10/18/18 23:00,225473.8125,OK,10/18/18 23:00,6.052645206,OK,10/18/18 23:00,293330.25,OK,10/18/18 23:00,4.627605469,OK,10/18/18 23:00,178.2002716,OK,10/18/18 23:00,571.1439209,OK,
10/18/18 23:15,6.317276955,OK,10/18/18 23:15,151.6713257,OK,10/18/18 23:15,21120820,OK,10/18/18 23:15,47.92904663,OK,10/18/18 23:15,41.61177063,OK,10/18/18 23:15,573.6808472,OK,10/18/18 23:15,1820.055908,OK,10/18/18 23:15,253449840,OK,,,,,,,10/18/18 23:15,5351003,OK,10/18/18 23:15,9363073,OK,10/18/18 23:15,5.820000172,OK,10/18/18 23:15,5280,OK,10/18/18 23:15,225475,OK,10/18/18 23:15,5.637238026,OK,10/18/18 23:15,293331.8125,OK,10/18/18 23:15,4.313215332,OK,10/18/18 23:15,176.4737396,OK,10/18/18 23:15,569.0177612,OK,
10/18/18 23:30,6.090707302,OK,10/18/18 23:30,149.9344635,OK,10/18/18 23:30,21120856,OK,10/18/18 23:30,47.69540405,OK,10/18/18 23:30,41.60469437,OK,10/18/18 23:30,588.1741943,OK,10/18/18 23:30,1799.213562,OK,10/18/18 23:30,253450272,OK,,,,,,,10/18/18 23:30,5351094,OK,10/18/18 23:30,9363168,OK,10/18/18 23:30,5.820000172,OK,10/18/18 23:30,5280,OK,10/18/18 23:30,225476.1094,OK,10/18/18 23:30,6.341263771,OK,10/18/18 23:30,293333.25,OK,10/18/18 23:30,4.857742676,OK,10/18/18 23:30,178.4504547,OK,10/18/18 23:30,566.3309937,OK,
10/18/18 23:45,5.85884285,OK,10/18/18 23:45,142.3900757,OK,10/18/18 23:45,21120894,OK,10/18/18 23:45,47.20574188,OK,10/18/18 23:45,41.34690094,OK,10/18/18 23:45,580.5860596,OK,10/18/18 23:45,1708.680908,OK,10/18/18 23:45,253450728,OK,,,,,,,10/18/18 23:45,5351186,OK,10/18/18 23:45,9363264,OK,10/18/18 23:45,5.820000172,OK,10/18/18 23:45,5280,OK,10/18/18 23:45,225477.2344,OK,10/18/18 23:45,5.310327053,OK,10/18/18 23:45,293334.7188,OK,10/18/18 23:45,4.067278564,OK,10/18/18 23:45,177.4436798,OK,10/18/18 23:45,566.5990601,OK,
10/19/18 0:00,5.265877724,OK,10/19/18 0:00,128.2229462,OK,10/19/18 0:00,21120932,OK,10/19/18 0:00,46.52019501,OK,10/19/18 0:00,41.25431824,OK,10/19/18 0:00,581.5546875,OK,10/19/18 0:00,1538.675354,OK,10/19/18 0:00,253451184,OK,,,,,,,10/19/18 0:00,5351281,OK,10/19/18 0:00,9363359,OK,10/19/18 0:00,5.820000172,OK,10/19/18 0:00,5280,OK,10/19/18 0:00,225478.4219,OK,10/19/18 0:00,6.803786755,OK,10/19/18 0:00,293336.2813,OK,10/19/18 0:00,5.20723877,OK,10/19/18 0:00,175.7593231,OK,10/19/18 0:00,568.2047119,OK,
10/19/18 0:15,6.833340645,OK,10/19/18 0:15,165.5919342,OK,10/19/18 0:15,21120968,OK,10/19/18 0:15,48.15179443,OK,10/19/18 0:15,41.31845093,OK,10/19/18 0:15,579.038269,OK,10/19/18 0:15,1987.10321,OK,10/19/18 0:15,253451616,OK,,,,,,,10/19/18 0:15,5351387,OK,10/19/18 0:15,9363455,OK,10/19/18 0:15,5.820000172,OK,10/19/18 0:15,5280,OK,10/19/18 0:15,225479.6719,OK,10/19/18 0:15,7.084821224,OK,10/19/18 0:15,293337.9063,OK,10/19/18 0:15,5.422395508,OK,10/19/18 0:15,177.0561066,OK,10/19/18 0:15,568.3779297,OK,
10/19/18 0:30,5.967619419,OK,10/19/18 0:30,147.7067719,OK,10/19/18 0:30,21121010,OK,10/19/18 0:30,47.62421417,OK,10/19/18 0:30,41.65659714,OK,10/19/18 0:30,591.3804932,OK,10/19/18 0:30,1772.481262,OK,10/19/18 0:30,253452120,OK,,,,,,,10/19/18 0:30,5351493,OK,10/19/18 0:30,9363550,OK,10/19/18 0:30,5.820000172,OK,10/19/18 0:30,5280,OK,10/19/18 0:30,225480.9063,OK,10/19/18 0:30,5.825857162,OK,10/19/18 0:30,293339.5,OK,10/19/18 0:30,4.454934082,OK,10/19/18 0:30,176.2314453,OK,10/19/18 0:30,570.4338379,OK,
10/19/18 0:45,7.759482384,OK,10/19/18 0:45,193.3465881,OK,10/19/18 0:45,21121052,OK,10/19/18 0:45,49.17980194,OK,10/19/18 0:45,41.4203186,OK,10/19/18 0:45,594.053772,OK,10/19/18 0:45,2320.159058,OK,10/19/18 0:45,253452624,OK,,,,,,,10/19/18 0:45,5351589,OK,10/19/18 0:45,9363644,OK,10/19/18 0:45,5.820000172,OK,10/19/18 0:45,5280,OK,10/19/18 0:45,225482.0469,OK,10/19/18 0:45,5.79024601,OK,10/19/18 0:45,293341.0313,OK,10/19/18 0:45,4.42702832,OK,10/19/18 0:45,175.3117523,OK,10/19/18 0:45,570.6702881,OK,
10/19/18 1:00,6.033921242,OK,10/19/18 1:00,147.4987488,OK,10/19/18 1:00,21121092,OK,10/19/18 1:00,47.44294357,OK,10/19/18 1:00,41.40902328,OK,10/19/18 1:00,584.0100098,OK,10/19/18 1:00,1769.984985,OK,10/19/18 1:00,253453104,OK,,,,,,,10/19/18 1:00,5351694,OK,10/19/18 1:00,9363739,OK,10/19/18 1:00,5.820000172,OK,10/19/18 1:00,5280,OK,10/19/18 1:00,225483.2813,OK,10/19/18 1:00,7.672479153,OK,10/19/18 1:00,293342.625,OK,10/19/18 1:00,5.866434082,OK,10/19/18 1:00,177.6247559,OK,10/19/18 1:00,570.8944092,OK,
10/19/18 1:15,5.814436913,OK,10/19/18 1:15,141.7199097,OK,10/19/18 1:15,21121136,OK,10/19/18 1:15,47.01113129,OK,10/19/18 1:15,41.19669342,OK,10/19/18 1:15,581.8183594,OK,10/19/18 1:15,1699.460999,OK,10/19/18 1:15,253453632,OK,,,,,,,10/19/18 1:15,5351798,OK,10/19/18 1:15,9363833,OK,10/19/18 1:15,5.820000172,OK,10/19/18 1:15,5280,OK,10/19/18 1:15,225484.5313,OK,10/19/18 1:15,5.172651291,OK,10/19/18 1:15,293344.2813,OK,10/19/18 1:15,3.954893555,OK,10/19/18 1:15,177.8539886,OK,10/19/18 1:15,571.0301514,OK,
10/19/18 1:30,5.775523663,OK,10/19/18 1:30,143.3122559,OK,10/19/18 1:30,21121176,OK,10/19/18 1:30,47.40733337,OK,10/19/18 1:30,41.63180542,OK,10/19/18 1:30,592.833313,OK,10/19/18 1:30,1719.74707,OK,10/19/18 1:30,253454112,OK,,,,,,,10/19/18 1:30,5351894,OK,10/19/18 1:30,9363928,OK,10/19/18 1:30,5.820000172,OK,10/19/18 1:30,5280,OK,10/19/18 1:30,225485.6875,OK,10/19/18 1:30,7.881006718,OK,10/19/18 1:30,293345.7813,OK,10/19/18 1:30,6.028297852,OK,10/19/18 1:30,176.0693665,OK,10/19/18 1:30,569.6529541,OK,
10/19/18 1:45,7.861214161,OK,10/19/18 1:45,190.4523926,OK,10/19/18 1:45,21121216,OK,10/19/18 1:45,49.2575531,OK,10/19/18 1:45,41.39633942,OK,10/19/18 1:45,579.0194092,OK,10/19/18 1:45,2285.428711,OK,10/19/18 1:45,253454592,OK,,,,,,,10/19/18 1:45,5351996,OK,10/19/18 1:45,9364022,OK,10/19/18 1:45,5.820000172,OK,10/19/18 1:45,5280,OK,10/19/18 1:45,225486.9219,OK,10/19/18 1:45,5.811869621,OK,10/19/18 1:45,293347.375,OK,10/19/18 1:45,4.444989746,OK,10/19/18 1:45,175.6750641,OK,10/19/18 1:45,569.9248657,OK,
10/19/18 2:00,7.491575241,OK,10/19/18 2:00,182.7173615,OK,10/19/18 2:00,21121256,OK,10/19/18 2:00,48.78090668,OK,10/19/18 2:00,41.28932953,OK,10/19/18 2:00,583.3095093,OK,10/19/18 2:00,2194.318726,OK,10/19/18 2:00,253455072,OK,,,,,,,10/19/18 2:00,5352097,OK,10/19/18 2:00,9364116,OK,10/19/18 2:00,5.820000172,OK,10/19/18 2:00,5280,OK,10/19/18 2:00,225488.125,OK,10/19/18 2:00,6.423853397,OK,10/19/18 2:00,293348.9375,OK,10/19/18 2:00,4.911393066,OK,10/19/18 2:00,176.4315491,OK,10/19/18 2:00,570.8804932,OK,
10/19/18 2:15,7.866868973,OK,10/19/18 2:15,191.4749298,OK,10/19/18 2:15,21121300,OK,10/19/18 2:15,49.28608704,OK,10/19/18 2:15,41.41921997,OK,10/19/18 2:15,582.4772339,OK,10/19/18 2:15,2297.699158,OK,10/19/18 2:15,253455600,OK,,,,,,,10/19/18 2:15,5352193,OK,10/19/18 2:15,9364210,OK,10/19/18 2:15,5.820000172,OK,10/19/18 2:15,5280,OK,10/19/18 2:15,225489.375,OK,10/19/18 2:15,8.570755005,OK,10/19/18 2:15,293350.5938,OK,10/19/18 2:15,6.552344238,OK,10/19/18 2:15,178.4315948,OK,10/19/18 2:15,571.3719482,OK,
10/19/18 2:30,7.377869129,OK,10/19/18 2:30,183.0173645,OK,10/19/18 2:30,21121338,OK,10/19/18 2:30,48.76993942,OK,10/19/18 2:30,41.39207077,OK,10/19/18 2:30,592.8170776,OK,10/19/18 2:30,2196.208374,OK,10/19/18 2:30,253456056,OK,,,,,,,10/19/18 2:30,5352295,OK,10/19/18 2:30,9364303,OK,10/19/18 2:30,5.820000172,OK,10/19/18 2:30,5280,OK,10/19/18 2:30,225490.75,OK,10/19/18 2:30,7.082456589,OK,10/19/18 2:30,293352.375,OK,10/19/18 2:30,5.407907715,OK,10/19/18 2:30,177.3301544,OK,10/19/18 2:30,574.2574463,OK,
10/19/18 2:45,7.934547901,OK,10/19/18 2:45,197.7237396,OK,10/19/18 2:45,21121380,OK,10/19/18 2:45,49.50424194,OK,10/19/18 2:45,41.56969452,OK,10/19/18 2:45,595.6096191,OK,10/19/18 2:45,2372.684875,OK,10/19/18 2:45,253456560,OK,,,,,,,10/19/18 2:45,5352396,OK,10/19/18 2:45,9364396,OK,10/19/18 2:45,5.820000172,OK,10/19/18 2:45,5280,OK,10/19/18 2:45,225491.9063,OK,10/19/18 2:45,6.025238991,OK,10/19/18 2:45,293353.9063,OK,10/19/18 2:45,4.606314941,OK,10/19/18 2:45,176.8474884,OK,10/19/18 2:45,571.1160889,OK,
10/19/18 3:00,5.283175945,OK,10/19/18 3:00,129.4592133,OK,10/19/18 3:00,21121420,OK,10/19/18 3:00,46.54701233,OK,10/19/18 3:00,41.26383209,OK,10/19/18 3:00,585.2454834,OK,10/19/18 3:00,1553.510559,OK,10/19/18 3:00,253457040,OK,,,,,,,10/19/18 3:00,5352496,OK,10/19/18 3:00,9364489,OK,10/19/18 3:00,5.820000172,OK,10/19/18 3:00,5280,OK,10/19/18 3:00,225493.125,OK,10/19/18 3:00,8.466959,OK,10/19/18 3:00,293355.5,OK,10/19/18 3:00,6.470961914,OK,10/19/18 3:00,173.6713715,OK,10/19/18 3:00,571.4494629,OK,
10/19/18 3:15,6.201417923,OK,10/19/18 3:15,151.5404968,OK,10/19/18 3:15,21121462,OK,10/19/18 3:15,47.52970886,OK,10/19/18 3:15,41.32828903,OK,10/19/18 3:15,583.8140869,OK,10/19/18 3:15,1818.485962,OK,10/19/18 3:15,253457544,OK,,,,,,,10/19/18 3:15,5352601,OK,10/19/18 3:15,9364583,OK,10/19/18 3:15,5.820000172,OK,10/19/18 3:15,5280,OK,10/19/18 3:15,225494.4531,OK,10/19/18 3:15,6.385828972,OK,10/19/18 3:15,293357.25,OK,10/19/18 3:15,4.877479004,OK,10/19/18 3:15,177.3503876,OK,10/19/18 3:15,573.4978638,OK,
